tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id
2004-1536,Madrid Masters,Hard,48,M,20041018,300,101956
2004-1536,Madrid Masters,Hard,48,M,20041018,299,101956
2004-1536,Madrid Masters,Hard,48,M,20041018,298,103184
2004-1536,Madrid Masters,Hard,48,M,20041018,297,101956
2004-1536,Madrid Masters,Hard,48,M,20041018,296,103184
2004-1536,Madrid Masters,Hard,48,M,20041018,295,102405
2004-1536,Madrid Masters,Hard,48,M,20041018,294,102093
2004-1536,Madrid Masters,Hard,48,M,20041018,293,101956
2004-1536,Madrid Masters,Hard,48,M,20041018,292,103184
2004-1536,Madrid Masters,Hard,48,M,20041018,291,102405
2004-1536,Madrid Masters,Hard,48,M,20041018,290,101885
2004-1536,Madrid Masters,Hard,48,M,20041018,289,103428
2004-1536,Madrid Masters,Hard,48,M,20041018,288,102093
2004-1536,Madrid Masters,Hard,48,M,20041018,287,102477
2004-1536,Madrid Masters,Hard,48,M,20041018,286,103103
2004-1720,Bangkok,Hard,32,A,20040927,300,102925
2004-1720,Bangkok,Hard,32,A,20040927,299,102925
2004-1720,Bangkok,Hard,32,A,20040927,298,103254
2004-1720,Bangkok,Hard,32,A,20040927,297,102925
2004-1720,Bangkok,Hard,32,A,20040927,296,103459
2004-1720,Bangkok,Hard,32,A,20040927,295,103254
2004-1720,Bangkok,Hard,32,A,20040927,294,102388
2004-1720,Bangkok,Hard,32,A,20040927,293,102405
2004-1720,Bangkok,Hard,32,A,20040927,292,103254
2004-1720,Bangkok,Hard,32,A,20040927,291,102388
2004-1720,Bangkok,Hard,32,A,20040927,290,103459
2004-1720,Bangkok,Hard,32,A,20040927,289,103843
2004-1720,Bangkok,Hard,32,A,20040927,288,104925
2004-1720,Bangkok,Hard,32,A,20040927,287,102925
2004-1720,Bangkok,Hard,32,A,20040927,286,102563
2004-301,Auckland,Hard,32,A,20040112,300,102405
2004-301,Auckland,Hard,32,A,20040112,299,102405
2004-301,Auckland,Hard,32,A,20040112,298,102562
2004-301,Auckland,Hard,32,A,20040112,297,102405
2004-301,Auckland,Hard,32,A,20040112,296,102562
2004-301,Auckland,Hard,32,A,20040112,295,101932
2004-301,Auckland,Hard,32,A,20040112,294,102979
2004-301,Auckland,Hard,32,A,20040112,293,102405
2004-301,Auckland,Hard,32,A,20040112,292,102477
2004-301,Auckland,Hard,32,A,20040112,291,101932
2004-301,Auckland,Hard,32,A,20040112,290,102979
2004-301,Auckland,Hard,32,A,20040112,289,102998
2004-301,Auckland,Hard,32,A,20040112,288,103066
2004-301,Auckland,Hard,32,A,20040112,287,103813
2004-301,Auckland,Hard,32,A,20040112,286,102562
2004-306,St. Poelten,Clay,32,A,20040517,300,102251
2004-306,St. Poelten,Clay,32,A,20040517,299,102251
2004-306,St. Poelten,Clay,32,A,20040517,298,103115
2004-306,St. Poelten,Clay,32,A,20040517,297,102251
2004-306,St. Poelten,Clay,32,A,20040517,296,103115
2004-306,St. Poelten,Clay,32,A,20040517,295,104339
2004-306,St. Poelten,Clay,32,A,20040517,294,103333
2004-306,St. Poelten,Clay,32,A,20040517,293,102251
2004-306,St. Poelten,Clay,32,A,20040517,292,103115
2004-306,St. Poelten,Clay,32,A,20040517,291,102382
2004-306,St. Poelten,Clay,32,A,20040517,290,101097
2004-306,St. Poelten,Clay,32,A,20040517,289,104339
2004-306,St. Poelten,Clay,32,A,20040517,288,102795
2004-306,St. Poelten,Clay,32,A,20040517,287,103333
2004-306,St. Poelten,Clay,32,A,20040517,286,103711
2004-308,Munich,Clay,32,A,20040426,300,103484
2004-308,Munich,Clay,32,A,20040426,299,103484
2004-308,Munich,Clay,32,A,20040426,298,102382
2004-308,Munich,Clay,32,A,20040426,297,101932
2004-308,Munich,Clay,32,A,20040426,296,102382
2004-308,Munich,Clay,32,A,20040426,295,103484
2004-308,Munich,Clay,32,A,20040426,294,104026
2004-308,Munich,Clay,32,A,20040426,293,101932
2004-308,Munich,Clay,32,A,20040426,292,102382
2004-308,Munich,Clay,32,A,20040426,291,102694
2004-308,Munich,Clay,32,A,20040426,290,103484
2004-308,Munich,Clay,32,A,20040426,289,101373
2004-308,Munich,Clay,32,A,20040426,288,103115
2004-308,Munich,Clay,32,A,20040426,287,104026
2004-308,Munich,Clay,32,A,20040426,286,103387
2004-311,Queen's Club,Grass,56,A,20040607,300,103184
2004-311,Queen's Club,Grass,56,A,20040607,299,103184
2004-311,Queen's Club,Grass,56,A,20040607,298,101956
2004-311,Queen's Club,Grass,56,A,20040607,297,103184
2004-311,Queen's Club,Grass,56,A,20040607,296,101956
2004-311,Queen's Club,Grass,56,A,20040607,295,101885
2004-311,Queen's Club,Grass,56,A,20040607,294,103018
2004-311,Queen's Club,Grass,56,A,20040607,293,103184
2004-311,Queen's Club,Grass,56,A,20040607,292,101956
2004-311,Queen's Club,Grass,56,A,20040607,291,101885
2004-311,Queen's Club,Grass,56,A,20040607,290,102286
2004-311,Queen's Club,Grass,56,A,20040607,289,103018
2004-311,Queen's Club,Grass,56,A,20040607,288,103898
2004-311,Queen's Club,Grass,56,A,20040607,287,102979
2004-311,Queen's Club,Grass,56,A,20040607,286,103573
2004-311,Queen's Club,Grass,56,A,20040607,285,101736
2004-311,Queen's Club,Grass,56,A,20040607,284,104339
2004-311,Queen's Club,Grass,56,A,20040607,283,103898
2004-311,Queen's Club,Grass,56,A,20040607,282,102979
2004-311,Queen's Club,Grass,56,A,20040607,281,103573
2004-311,Queen's Club,Grass,56,A,20040607,280,103206
2004-311,Queen's Club,Grass,56,A,20040607,279,103459
2004-311,Queen's Club,Grass,56,A,20040607,278,101097
2004-314,Gstaad,Clay,32,A,20040705,300,102233
2004-314,Gstaad,Clay,32,A,20040705,299,102233
2004-314,Gstaad,Clay,32,A,20040705,298,101820
2004-314,Gstaad,Clay,32,A,20040705,297,102233
2004-314,Gstaad,Clay,32,A,20040705,296,101820
2004-314,Gstaad,Clay,32,A,20040705,295,101932
2004-314,Gstaad,Clay,32,A,20040705,294,102318
2004-314,Gstaad,Clay,32,A,20040705,293,102233
2004-314,Gstaad,Clay,32,A,20040705,292,102886
2004-314,Gstaad,Clay,32,A,20040705,291,101932
2004-314,Gstaad,Clay,32,A,20040705,290,102318
2004-314,Gstaad,Clay,32,A,20040705,289,103333
2004-314,Gstaad,Clay,32,A,20040705,288,103656
2004-314,Gstaad,Clay,32,A,20040705,287,102562
2004-314,Gstaad,Clay,32,A,20040705,286,101820
2004-315,Newport,Grass,32,A,20040705,300,103459
2004-315,Newport,Grass,32,A,20040705,299,103459
2004-315,Newport,Grass,32,A,20040705,298,102571
2004-315,Newport,Grass,32,A,20040705,297,102076
2004-315,Newport,Grass,32,A,20040705,296,103459
2004-315,Newport,Grass,32,A,20040705,295,102571
2004-315,Newport,Grass,32,A,20040705,294,102659
2004-315,Newport,Grass,32,A,20040705,293,103248
2004-315,Newport,Grass,32,A,20040705,292,102076
2004-315,Newport,Grass,32,A,20040705,291,103459
2004-315,Newport,Grass,32,A,20040705,290,102571
2004-315,Newport,Grass,32,A,20040705,289,102902
2004-315,Newport,Grass,32,A,20040705,288,102042
2004-315,Newport,Grass,32,A,20040705,287,103153
2004-315,Newport,Grass,32,A,20040705,286,102659
2004-316,Bastad,Clay,32,A,20040705,300,102035
2004-316,Bastad,Clay,32,A,20040705,299,102035
2004-316,Bastad,Clay,32,A,20040705,298,102388
2004-316,Bastad,Clay,32,A,20040705,297,102035
2004-316,Bastad,Clay,32,A,20040705,296,101373
2004-316,Bastad,Clay,32,A,20040705,295,102388
2004-316,Bastad,Clay,32,A,20040705,294,103602
2004-316,Bastad,Clay,32,A,20040705,293,102035
2004-316,Bastad,Clay,32,A,20040705,292,102860
2004-316,Bastad,Clay,32,A,20040705,291,101373
2004-316,Bastad,Clay,32,A,20040705,290,103786
2004-316,Bastad,Clay,32,A,20040705,289,102388
2004-316,Bastad,Clay,32,A,20040705,288,102398
2004-316,Bastad,Clay,32,A,20040705,287,103602
2004-316,Bastad,Clay,32,A,20040705,286,103813
2004-317,Amersfoort,Clay,32,A,20040712,300,103711
2004-317,Amersfoort,Clay,32,A,20040712,299,103711
2004-317,Amersfoort,Clay,32,A,20040712,298,104076
2004-317,Amersfoort,Clay,32,A,20040712,297,102979
2004-317,Amersfoort,Clay,32,A,20040712,296,103711
2004-317,Amersfoort,Clay,32,A,20040712,295,104076
2004-317,Amersfoort,Clay,32,A,20040712,294,103252
2004-317,Amersfoort,Clay,32,A,20040712,293,102979
2004-317,Amersfoort,Clay,32,A,20040712,292,104076
2004-317,Amersfoort,Clay,32,A,20040712,291,103711
2004-317,Amersfoort,Clay,32,A,20040712,290,103252
2004-317,Amersfoort,Clay,32,A,20040712,289,103201
2004-317,Amersfoort,Clay,32,A,20040712,288,103699
2004-317,Amersfoort,Clay,32,A,20040712,287,103454
2004-317,Amersfoort,Clay,32,A,20040712,286,103171
2004-319,Kitzbuhel,Clay,48,A,20040719,300,102886
2004-319,Kitzbuhel,Clay,48,A,20040719,299,102463
2004-319,Kitzbuhel,Clay,48,A,20040719,298,102886
2004-319,Kitzbuhel,Clay,48,A,20040719,297,102093
2004-319,Kitzbuhel,Clay,48,A,20040719,296,101932
2004-319,Kitzbuhel,Clay,48,A,20040719,295,102886
2004-319,Kitzbuhel,Clay,48,A,20040719,294,102463
2004-319,Kitzbuhel,Clay,48,A,20040719,293,102093
2004-319,Kitzbuhel,Clay,48,A,20040719,292,101932
2004-319,Kitzbuhel,Clay,48,A,20040719,291,102886
2004-319,Kitzbuhel,Clay,48,A,20040719,290,102251
2004-319,Kitzbuhel,Clay,48,A,20040719,289,102463
2004-319,Kitzbuhel,Clay,48,A,20040719,288,102979
2004-319,Kitzbuhel,Clay,48,A,20040719,287,103781
2004-319,Kitzbuhel,Clay,48,A,20040719,286,101924
2004-321,Stuttgart,Clay,48,A,20040712,300,102562
2004-321,Stuttgart,Clay,48,A,20040712,299,102388
2004-321,Stuttgart,Clay,48,A,20040712,298,102562
2004-321,Stuttgart,Clay,48,A,20040712,297,102463
2004-321,Stuttgart,Clay,48,A,20040712,296,102388
2004-321,Stuttgart,Clay,48,A,20040712,295,102562
2004-321,Stuttgart,Clay,48,A,20040712,294,102783
2004-321,Stuttgart,Clay,48,A,20040712,293,102093
2004-321,Stuttgart,Clay,48,A,20040712,292,102388
2004-321,Stuttgart,Clay,48,A,20040712,291,102562
2004-321,Stuttgart,Clay,48,A,20040712,290,102783
2004-321,Stuttgart,Clay,48,A,20040712,289,102463
2004-321,Stuttgart,Clay,48,A,20040712,288,103084
2004-321,Stuttgart,Clay,48,A,20040712,287,102251
2004-321,Stuttgart,Clay,48,A,20040712,286,104745
2004-325,Palermo,Clay,32,A,20040927,300,102463
2004-325,Palermo,Clay,32,A,20040927,299,102477
2004-325,Palermo,Clay,32,A,20040927,298,102463
2004-325,Palermo,Clay,32,A,20040927,297,102477
2004-325,Palermo,Clay,32,A,20040927,296,102886
2004-325,Palermo,Clay,32,A,20040927,295,102463
2004-325,Palermo,Clay,32,A,20040927,294,103586
2004-325,Palermo,Clay,32,A,20040927,293,102477
2004-325,Palermo,Clay,32,A,20040927,292,102886
2004-325,Palermo,Clay,32,A,20040927,291,102463
2004-325,Palermo,Clay,32,A,20040927,290,103586
2004-325,Palermo,Clay,32,A,20040927,289,104076
2004-325,Palermo,Clay,32,A,20040927,288,102398
2004-325,Palermo,Clay,32,A,20040927,287,103711
2004-325,Palermo,Clay,32,A,20040927,286,103808
2004-328,Basel,Carpet,32,A,20041025,300,103184
2004-328,Basel,Carpet,32,A,20041025,299,102463
2004-328,Basel,Carpet,32,A,20041025,298,103184
2004-328,Basel,Carpet,32,A,20041025,297,101956
2004-328,Basel,Carpet,32,A,20041025,296,103184
2004-328,Basel,Carpet,32,A,20041025,295,102463
2004-328,Basel,Carpet,32,A,20041025,294,104339
2004-328,Basel,Carpet,32,A,20041025,293,101956
2004-328,Basel,Carpet,32,A,20041025,292,103184
2004-328,Basel,Carpet,32,A,20041025,291,102286
2004-328,Basel,Carpet,32,A,20041025,290,102477
2004-328,Basel,Carpet,32,A,20041025,289,104339
2004-328,Basel,Carpet,32,A,20041025,288,102463
2004-328,Basel,Carpet,32,A,20041025,287,103843
2004-328,Basel,Carpet,32,A,20041025,286,102562
2004-329,Tokyo,Hard,48,A,20041004,300,101932
2004-329,Tokyo,Hard,48,A,20041004,299,101932
2004-329,Tokyo,Hard,48,A,20041004,298,102562
2004-329,Tokyo,Hard,48,A,20041004,297,103813
2004-329,Tokyo,Hard,48,A,20041004,296,101932
2004-329,Tokyo,Hard,48,A,20041004,295,103254
2004-329,Tokyo,Hard,48,A,20041004,294,102562
2004-329,Tokyo,Hard,48,A,20041004,293,101885
2004-329,Tokyo,Hard,48,A,20041004,292,101932
2004-329,Tokyo,Hard,48,A,20041004,291,103254
2004-329,Tokyo,Hard,48,A,20041004,290,102562
2004-329,Tokyo,Hard,48,A,20041004,289,102979
2004-329,Tokyo,Hard,48,A,20041004,288,102659
2004-329,Tokyo,Hard,48,A,20041004,287,102984
2004-329,Tokyo,Hard,48,A,20041004,286,103813
2004-337,Vienna,Hard,32,A,20041011,300,102093
2004-337,Vienna,Hard,32,A,20041011,299,102477
2004-337,Vienna,Hard,32,A,20041011,298,102093
2004-337,Vienna,Hard,32,A,20041011,297,101956
2004-337,Vienna,Hard,32,A,20041011,296,102093
2004-337,Vienna,Hard,32,A,20041011,295,102477
2004-337,Vienna,Hard,32,A,20041011,294,103632
2004-337,Vienna,Hard,32,A,20041011,293,101956
2004-337,Vienna,Hard,32,A,20041011,292,102233
