tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id
2006-1536,Madrid Masters,Hard,48,M,20061016,300,103184
2006-1536,Madrid Masters,Hard,48,M,20061016,299,103184
2006-1536,Madrid Masters,Hard,48,M,20061016,298,101956
2006-1536,Madrid Masters,Hard,48,M,20061016,297,103184
2006-1536,Madrid Masters,Hard,48,M,20061016,296,102035
2006-1536,Madrid Masters,Hard,48,M,20061016,295,101956
2006-1536,Madrid Masters,Hard,48,M,20061016,294,103080
2006-1536,Madrid Masters,Hard,48,M,20061016,293,103184
2006-1536,Madrid Masters,Hard,48,M,20061016,292,102035
2006-1536,Madrid Masters,Hard,48,M,20061016,291,101956
2006-1536,Madrid Masters,Hard,48,M,20061016,290,103080
2006-1536,Madrid Masters,Hard,48,M,20061016,289,104160
2006-1536,Madrid Masters,Hard,48,M,20061016,288,102968
2006-1536,Madrid Masters,Hard,48,M,20061016,287,103586
2006-1536,Madrid Masters,Hard,48,M,20061016,286,102148
2006-1720,Bangkok,Hard,32,A,20060925,300,102968
2006-1720,Bangkok,Hard,32,A,20060925,299,102968
2006-1720,Bangkok,Hard,32,A,20060925,298,104918
2006-1720,Bangkok,Hard,32,A,20060925,297,102968
2006-1720,Bangkok,Hard,32,A,20060925,296,102659
2006-1720,Bangkok,Hard,32,A,20060925,295,101904
2006-1720,Bangkok,Hard,32,A,20060925,294,104918
2006-1720,Bangkok,Hard,32,A,20060925,293,102968
2006-1720,Bangkok,Hard,32,A,20060925,292,103852
2006-1720,Bangkok,Hard,32,A,20060925,291,102659
2006-1720,Bangkok,Hard,32,A,20060925,290,102783
2006-1720,Bangkok,Hard,32,A,20060925,289,103780
2006-1720,Bangkok,Hard,32,A,20060925,288,101904
2006-1720,Bangkok,Hard,32,A,20060925,287,104918
2006-1720,Bangkok,Hard,32,A,20060925,286,102562
2006-2276,Zagreb,Carpet,32,A,20060130,300,103711
2006-2276,Zagreb,Carpet,32,A,20060130,299,103711
2006-2276,Zagreb,Carpet,32,A,20060130,298,102106
2006-2276,Zagreb,Carpet,32,A,20060130,297,103333
2006-2276,Zagreb,Carpet,32,A,20060130,296,103711
2006-2276,Zagreb,Carpet,32,A,20060130,295,103110
2006-2276,Zagreb,Carpet,32,A,20060130,294,102106
2006-2276,Zagreb,Carpet,32,A,20060130,293,102664
2006-2276,Zagreb,Carpet,32,A,20060130,292,103711
2006-2276,Zagreb,Carpet,32,A,20060130,291,103110
2006-2276,Zagreb,Carpet,32,A,20060130,290,103748
2006-2276,Zagreb,Carpet,32,A,20060130,289,103254
2006-2276,Zagreb,Carpet,32,A,20060130,288,104925
2006-2276,Zagreb,Carpet,32,A,20060130,287,103333
2006-2276,Zagreb,Carpet,32,A,20060130,286,102106
2006-301,Auckland,Hard,32,A,20060109,300,102318
2006-301,Auckland,Hard,32,A,20060109,299,102388
2006-301,Auckland,Hard,32,A,20060109,298,102318
2006-301,Auckland,Hard,32,A,20060109,297,102388
2006-301,Auckland,Hard,32,A,20060109,296,102318
2006-301,Auckland,Hard,32,A,20060109,295,103294
2006-301,Auckland,Hard,32,A,20060109,294,103503
2006-301,Auckland,Hard,32,A,20060109,293,102388
2006-301,Auckland,Hard,32,A,20060109,292,104076
2006-301,Auckland,Hard,32,A,20060109,291,103602
2006-301,Auckland,Hard,32,A,20060109,290,103254
2006-301,Auckland,Hard,32,A,20060109,289,102963
2006-301,Auckland,Hard,32,A,20060109,288,102318
2006-301,Auckland,Hard,32,A,20060109,287,103294
2006-301,Auckland,Hard,32,A,20060109,286,103503
2006-306,Poertschach,Clay,32,A,20060522,300,103080
2006-306,Poertschach,Clay,32,A,20060522,299,103080
2006-306,Poertschach,Clay,32,A,20060522,298,103594
2006-306,Poertschach,Clay,32,A,20060522,297,103080
2006-306,Poertschach,Clay,32,A,20060522,296,102405
2006-306,Poertschach,Clay,32,A,20060522,295,102463
2006-306,Poertschach,Clay,32,A,20060522,294,103594
2006-306,Poertschach,Clay,32,A,20060522,293,103080
2006-306,Poertschach,Clay,32,A,20060522,292,102405
2006-306,Poertschach,Clay,32,A,20060522,291,104160
2006-306,Poertschach,Clay,32,A,20060522,290,103594
2006-306,Poertschach,Clay,32,A,20060522,289,102463
2006-306,Poertschach,Clay,32,A,20060522,288,103428
2006-306,Poertschach,Clay,32,A,20060522,287,103115
2006-306,Poertschach,Clay,32,A,20060522,286,102434
2006-308,Munich,Clay,32,A,20060501,300,102318
2006-308,Munich,Clay,32,A,20060501,299,102318
2006-308,Munich,Clay,32,A,20060501,298,103451
2006-308,Munich,Clay,32,A,20060501,297,103451
2006-308,Munich,Clay,32,A,20060501,296,102306
2006-308,Munich,Clay,32,A,20060501,295,102963
2006-308,Munich,Clay,32,A,20060501,294,102318
2006-308,Munich,Clay,32,A,20060501,293,102697
2006-308,Munich,Clay,32,A,20060501,292,101904
2006-308,Munich,Clay,32,A,20060501,291,102318
2006-308,Munich,Clay,32,A,20060501,290,104259
2006-308,Munich,Clay,32,A,20060501,289,103909
2006-308,Munich,Clay,32,A,20060501,288,102306
2006-308,Munich,Clay,32,A,20060501,287,102963
2006-308,Munich,Clay,32,A,20060501,286,103451
2006-311,Queen's Club,Grass,56,A,20060612,300,103080
2006-311,Queen's Club,Grass,56,A,20060612,299,103080
2006-311,Queen's Club,Grass,56,A,20060612,298,102035
2006-311,Queen's Club,Grass,56,A,20060612,297,103184
2006-311,Queen's Club,Grass,56,A,20060612,296,102035
2006-311,Queen's Club,Grass,56,A,20060612,295,101956
2006-311,Queen's Club,Grass,56,A,20060612,294,103080
2006-311,Queen's Club,Grass,56,A,20060612,293,103184
2006-311,Queen's Club,Grass,56,A,20060612,292,102035
2006-311,Queen's Club,Grass,56,A,20060612,291,101956
2006-311,Queen's Club,Grass,56,A,20060612,290,103080
2006-311,Queen's Club,Grass,56,A,20060612,289,103484
2006-311,Queen's Club,Grass,56,A,20060612,288,102886
2006-311,Queen's Club,Grass,56,A,20060612,287,102286
2006-311,Queen's Club,Grass,56,A,20060612,286,101885
2006-311,Queen's Club,Grass,56,A,20060612,285,103538
2006-311,Queen's Club,Grass,56,A,20060612,284,102405
2006-311,Queen's Club,Grass,56,A,20060612,283,103484
2006-311,Queen's Club,Grass,56,A,20060612,282,104068
2006-311,Queen's Club,Grass,56,A,20060612,281,103206
2006-311,Queen's Club,Grass,56,A,20060612,280,103908
2006-311,Queen's Club,Grass,56,A,20060612,279,103781
2006-311,Queen's Club,Grass,56,A,20060612,278,103039
2006-314,Gstaad,Clay,32,A,20060710,300,102562
2006-314,Gstaad,Clay,32,A,20060710,299,102562
2006-314,Gstaad,Clay,32,A,20060710,298,103843
2006-314,Gstaad,Clay,32,A,20060710,297,102886
2006-314,Gstaad,Clay,32,A,20060710,296,103254
2006-314,Gstaad,Clay,32,A,20060710,295,103843
2006-314,Gstaad,Clay,32,A,20060710,294,102562
2006-314,Gstaad,Clay,32,A,20060710,293,102886
2006-314,Gstaad,Clay,32,A,20060710,292,101868
2006-314,Gstaad,Clay,32,A,20060710,291,103852
2006-314,Gstaad,Clay,32,A,20060710,290,104755
2006-314,Gstaad,Clay,32,A,20060710,289,103254
2006-314,Gstaad,Clay,32,A,20060710,288,103843
2006-314,Gstaad,Clay,32,A,20060710,287,102839
2006-314,Gstaad,Clay,32,A,20060710,286,102562
2006-315,Newport,Grass,32,A,20060710,300,103470
2006-315,Newport,Grass,32,A,20060710,299,102979
2006-315,Newport,Grass,32,A,20060710,298,103470
2006-315,Newport,Grass,32,A,20060710,297,102979
2006-315,Newport,Grass,32,A,20060710,296,103470
2006-315,Newport,Grass,32,A,20060710,295,103573
2006-315,Newport,Grass,32,A,20060710,294,102659
2006-315,Newport,Grass,32,A,20060710,293,103538
2006-315,Newport,Grass,32,A,20060710,292,103573
2006-315,Newport,Grass,32,A,20060710,291,102979
2006-315,Newport,Grass,32,A,20060710,290,103039
2006-315,Newport,Grass,32,A,20060710,289,102659
2006-315,Newport,Grass,32,A,20060710,288,103333
2006-315,Newport,Grass,32,A,20060710,287,103470
2006-315,Newport,Grass,32,A,20060710,286,103857
2006-316,Bastad,Clay,32,A,20060710,300,102035
2006-316,Bastad,Clay,32,A,20060710,299,102035
2006-316,Bastad,Clay,32,A,20060710,298,103577
2006-316,Bastad,Clay,32,A,20060710,297,102463
2006-316,Bastad,Clay,32,A,20060710,296,102035
2006-316,Bastad,Clay,32,A,20060710,295,103577
2006-316,Bastad,Clay,32,A,20060710,294,104076
2006-316,Bastad,Clay,32,A,20060710,293,102388
2006-316,Bastad,Clay,32,A,20060710,292,102035
2006-316,Bastad,Clay,32,A,20060710,291,102984
2006-316,Bastad,Clay,32,A,20060710,290,103632
2006-316,Bastad,Clay,32,A,20060710,289,104076
2006-316,Bastad,Clay,32,A,20060710,288,102463
2006-316,Bastad,Clay,32,A,20060710,287,104607
2006-316,Bastad,Clay,32,A,20060710,286,103577
2006-317,Amersfoort,Clay,32,A,20060717,300,103252
2006-317,Amersfoort,Clay,32,A,20060717,299,103252
2006-317,Amersfoort,Clay,32,A,20060717,298,102463
2006-317,Amersfoort,Clay,32,A,20060717,297,102881
2006-317,Amersfoort,Clay,32,A,20060717,296,102463
2006-317,Amersfoort,Clay,32,A,20060717,295,104122
2006-317,Amersfoort,Clay,32,A,20060717,294,103252
2006-317,Amersfoort,Clay,32,A,20060717,293,102881
2006-317,Amersfoort,Clay,32,A,20060717,292,102463
2006-317,Amersfoort,Clay,32,A,20060717,291,102860
2006-317,Amersfoort,Clay,32,A,20060717,290,103252
2006-317,Amersfoort,Clay,32,A,20060717,289,104122
2006-317,Amersfoort,Clay,32,A,20060717,288,104198
2006-317,Amersfoort,Clay,32,A,20060717,287,102548
2006-317,Amersfoort,Clay,32,A,20060717,286,103105
2006-319,Kitzbuhel,Clay,48,A,20060724,300,102905
2006-319,Kitzbuhel,Clay,48,A,20060724,299,102905
2006-319,Kitzbuhel,Clay,48,A,20060724,298,103594
2006-319,Kitzbuhel,Clay,48,A,20060724,297,102382
2006-319,Kitzbuhel,Clay,48,A,20060724,296,102093
2006-319,Kitzbuhel,Clay,48,A,20060724,295,102905
2006-319,Kitzbuhel,Clay,48,A,20060724,294,103594
2006-319,Kitzbuhel,Clay,48,A,20060724,293,103594
2006-319,Kitzbuhel,Clay,48,A,20060724,292,102382
2006-319,Kitzbuhel,Clay,48,A,20060724,291,103428
2006-319,Kitzbuhel,Clay,48,A,20060724,290,102093
2006-319,Kitzbuhel,Clay,48,A,20060724,289,102860
2006-319,Kitzbuhel,Clay,48,A,20060724,288,103115
2006-319,Kitzbuhel,Clay,48,A,20060724,287,102905
2006-319,Kitzbuhel,Clay,48,A,20060724,286,102783
2006-321,Stuttgart,Clay,48,A,20060717,300,103292
2006-321,Stuttgart,Clay,48,A,20060717,299,103254
2006-321,Stuttgart,Clay,48,A,20060717,298,103292
2006-321,Stuttgart,Clay,48,A,20060717,297,103292
2006-321,Stuttgart,Clay,48,A,20060717,296,103254
2006-321,Stuttgart,Clay,48,A,20060717,295,103428
2006-321,Stuttgart,Clay,48,A,20060717,294,102306
2006-321,Stuttgart,Clay,48,A,20060717,293,103294
2006-321,Stuttgart,Clay,48,A,20060717,292,103254
2006-321,Stuttgart,Clay,48,A,20060717,291,102093
2006-321,Stuttgart,Clay,48,A,20060717,290,102306
2006-321,Stuttgart,Clay,48,A,20060717,289,103428
2006-321,Stuttgart,Clay,48,A,20060717,288,102984
2006-321,Stuttgart,Clay,48,A,20060717,287,103292
2006-321,Stuttgart,Clay,48,A,20060717,286,104019
2006-325,Palermo,Clay,32,A,20060925,300,102984
2006-325,Palermo,Clay,32,A,20060925,299,103586
2006-325,Palermo,Clay,32,A,20060925,298,102984
2006-325,Palermo,Clay,32,A,20060925,297,103586
2006-325,Palermo,Clay,32,A,20060925,296,103577
2006-325,Palermo,Clay,32,A,20060925,295,102984
2006-325,Palermo,Clay,32,A,20060925,294,103115
2006-325,Palermo,Clay,32,A,20060925,293,103586
2006-325,Palermo,Clay,32,A,20060925,292,102886
2006-325,Palermo,Clay,32,A,20060925,291,102904
2006-325,Palermo,Clay,32,A,20060925,290,103254
2006-325,Palermo,Clay,32,A,20060925,289,103209
2006-325,Palermo,Clay,32,A,20060925,288,103115
2006-325,Palermo,Clay,32,A,20060925,287,102984
2006-325,Palermo,Clay,32,A,20060925,286,103577
2006-328,Basel,Carpet,32,A,20061023,300,101956
2006-328,Basel,Carpet,32,A,20061023,299,101956
2006-328,Basel,Carpet,32,A,20061023,298,103586
2006-328,Basel,Carpet,32,A,20061023,297,101956
2006-328,Basel,Carpet,32,A,20061023,296,103586
2006-328,Basel,Carpet,32,A,20061023,295,104076
2006-328,Basel,Carpet,32,A,20061023,294,103970
2006-328,Basel,Carpet,32,A,20061023,293,101956
2006-328,Basel,Carpet,32,A,20061023,292,103586
2006-328,Basel,Carpet,32,A,20061023,291,104076
2006-328,Basel,Carpet,32,A,20061023,290,103970
2006-328,Basel,Carpet,32,A,20061023,289,103794
2006-328,Basel,Carpet,32,A,20061023,288,104219
2006-328,Basel,Carpet,32,A,20061023,287,103780
2006-328,Basel,Carpet,32,A,20061023,286,103900
2006-329,Tokyo,Hard,48,A,20061002,300,102659
2006-329,Tokyo,Hard,48,A,20061002,299,102659
2006-329,Tokyo,Hard,48,A,20061002,298,102834
2006-329,Tokyo,Hard,48,A,20061002,297,102659
2006-329,Tokyo,Hard,48,A,20061002,296,102834
2006-329,Tokyo,Hard,48,A,20061002,295,103240
2006-329,Tokyo,Hard,48,A,20061002,294,102562
2006-329,Tokyo,Hard,48,A,20061002,293,102979
2006-329,Tokyo,Hard,48,A,20061002,292,102834
2006-329,Tokyo,Hard,48,A,20061002,291,102659
2006-329,Tokyo,Hard,48,A,20061002,290,103240
2006-329,Tokyo,Hard,48,A,20061002,289,102694
2006-329,Tokyo,Hard,48,A,20061002,288,102667
2006-329,Tokyo,Hard,48,A,20061002,287,104918
2006-329,Tokyo,Hard,48,A,20061002,286,102562
2006-3348,New Haven,Hard,48,A,20060821,300,102968
2006-3348,New Haven,Hard,48,A,20060821,299,102968
2006-3348,New Haven,Hard,48,A,20060821,298,103586
2006-3348,New Haven,Hard,48,A,20060821,297,102968
2006-3348,New Haven,Hard,48,A,20060821,296,103586
2006-3348,New Haven,Hard,48,A,20060821,295,102382
2006-3348,New Haven,Hard,48,A,20060821,294,102886
2006-3348,New Haven,Hard,48,A,20060821,293,102886
2006-3348,New Haven,Hard,48,A,20060821,292,102968
2006-3348,New Haven,Hard,48,A,20060821,291,103586
2006-3348,New Haven,Hard,48,A,20060821,290,102382
2006-3348,New Haven,Hard,48,A,20060821,289,104076
2006-3348,New Haven,Hard,48,A,20060821,288,102904
2006-3348,New Haven,Hard,48,A,20060821,287,102306
2006-3348,New Haven,Hard,48,A,20060821,286,103917
2006-337,Vienna,Hard,32,A,20061009,300,102664
2006-337,Vienna,Hard,32,A,20061009,299,102664
2006-337,Vienna,Hard,32,A,20061009,298,102382
2006-337,Vienna,Hard,32,A,20061009,297,102968
2006-337,Vienna,Hard,32,A,20061009,296,102860
2006-337,Vienna,Hard,32,A,20061009,295,102382
2006-337,Vienna,Hard,32,A,20061009,294,102664
2006-337,Vienna,Hard,32,A,20061009,293,102968
2006-337,Vienna,Hard,32,A,20061009,292,103586
2006-337,Vienna,Hard,32,A,20061009,291,102382
2006-337,Vienna,Hard,32,A,20061009,290,102664
2006-337,Vienna,Hard,32,A,20061009,289,102860
2006-337,Vienna,Hard,32,A,20061009,288,102984
2006-337,Vienna,Hard,32,A,20061009,287,103594
2006-337,Vienna,Hard,32,A,20061009,286,103900
2006-338,Sydney,Hard,32,A,20060109,300,102148
2006-338,Sydney,Hard,32,A,20060109,299,102148
