tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id
2007-1536,Madrid Masters,Hard,48,M,20071015,300,103184
2007-1536,Madrid Masters,Hard,48,M,20071015,299,103184
2007-1536,Madrid Masters,Hard,48,M,20071015,298,103586
2007-1536,Madrid Masters,Hard,48,M,20071015,297,103184
2007-1536,Madrid Masters,Hard,48,M,20071015,296,102035
2007-1536,Madrid Masters,Hard,48,M,20071015,295,103084
2007-1536,Madrid Masters,Hard,48,M,20071015,294,103586
2007-1536,Madrid Masters,Hard,48,M,20071015,293,103184
2007-1536,Madrid Masters,Hard,48,M,20071015,292,102979
2007-1536,Madrid Masters,Hard,48,M,20071015,291,103084
2007-1536,Madrid Masters,Hard,48,M,20071015,290,102035
2007-1536,Madrid Masters,Hard,48,M,20071015,289,102388
2007-1536,Madrid Masters,Hard,48,M,20071015,288,102318
2007-1536,Madrid Masters,Hard,48,M,20071015,287,103459
2007-1536,Madrid Masters,Hard,48,M,20071015,286,103586
2007-1536,Madrid Masters,Hard,48,M,20071015,285,104597
2007-1536,Madrid Masters,Hard,48,M,20071015,284,103084
2007-1536,Madrid Masters,Hard,48,M,20071015,283,102886
2007-1536,Madrid Masters,Hard,48,M,20071015,282,102979
2007-1536,Madrid Masters,Hard,48,M,20071015,281,103586
2007-1536,Madrid Masters,Hard,48,M,20071015,280,103602
2007-1536,Madrid Masters,Hard,48,M,20071015,279,103333
2007-1536,Madrid Masters,Hard,48,M,20071015,278,103459
2007-1720,Bangkok,Hard,32,A,20070924,300,103920
2007-1720,Bangkok,Hard,32,A,20070924,299,103566
2007-1720,Bangkok,Hard,32,A,20070924,298,103920
2007-1720,Bangkok,Hard,32,A,20070924,297,102434
2007-1720,Bangkok,Hard,32,A,20070924,296,102659
2007-1720,Bangkok,Hard,32,A,20070924,295,103566
2007-1720,Bangkok,Hard,32,A,20070924,294,103920
2007-1720,Bangkok,Hard,32,A,20070924,293,102968
2007-1720,Bangkok,Hard,32,A,20070924,292,102979
2007-1720,Bangkok,Hard,32,A,20070924,291,103566
2007-1720,Bangkok,Hard,32,A,20070924,290,103920
2007-1720,Bangkok,Hard,32,A,20070924,289,103794
2007-1720,Bangkok,Hard,32,A,20070924,288,102659
2007-1720,Bangkok,Hard,32,A,20070924,287,102664
2007-1720,Bangkok,Hard,32,A,20070924,286,102434
2007-2276,Zagreb,Carpet,32,A,20070129,300,102306
2007-2276,Zagreb,Carpet,32,A,20070129,299,102306
2007-2276,Zagreb,Carpet,32,A,20070129,298,102886
2007-2276,Zagreb,Carpet,32,A,20070129,297,102968
2007-2276,Zagreb,Carpet,32,A,20070129,296,102563
2007-2276,Zagreb,Carpet,32,A,20070129,295,102306
2007-2276,Zagreb,Carpet,32,A,20070129,294,102886
2007-2276,Zagreb,Carpet,32,A,20070129,293,102968
2007-2276,Zagreb,Carpet,32,A,20070129,292,102388
2007-2276,Zagreb,Carpet,32,A,20070129,291,103254
2007-2276,Zagreb,Carpet,32,A,20070129,290,102886
2007-2276,Zagreb,Carpet,32,A,20070129,289,105227
2007-2276,Zagreb,Carpet,32,A,20070129,288,102563
2007-2276,Zagreb,Carpet,32,A,20070129,287,103459
2007-2276,Zagreb,Carpet,32,A,20070129,286,102306
2007-301,Auckland,Hard,32,A,20070108,300,102979
2007-301,Auckland,Hard,32,A,20070108,299,102388
2007-301,Auckland,Hard,32,A,20070108,298,102979
2007-301,Auckland,Hard,32,A,20070108,297,102388
2007-301,Auckland,Hard,32,A,20070108,296,102979
2007-301,Auckland,Hard,32,A,20070108,295,103632
2007-301,Auckland,Hard,32,A,20070108,294,102664
2007-301,Auckland,Hard,32,A,20070108,293,102388
2007-301,Auckland,Hard,32,A,20070108,292,102979
2007-301,Auckland,Hard,32,A,20070108,291,104597
2007-301,Auckland,Hard,32,A,20070108,290,102664
2007-301,Auckland,Hard,32,A,20070108,289,103110
2007-301,Auckland,Hard,32,A,20070108,288,103632
2007-301,Auckland,Hard,32,A,20070108,287,104368
2007-301,Auckland,Hard,32,A,20070108,286,103694
2007-306,Poertschach,Clay,32,A,20070520,300,102388
2007-306,Poertschach,Clay,32,A,20070520,299,102388
2007-306,Poertschach,Clay,32,A,20070520,298,102904
2007-306,Poertschach,Clay,32,A,20070520,297,102388
2007-306,Poertschach,Clay,32,A,20070520,296,102984
2007-306,Poertschach,Clay,32,A,20070520,295,104025
2007-306,Poertschach,Clay,32,A,20070520,294,102904
2007-306,Poertschach,Clay,32,A,20070520,293,102388
2007-306,Poertschach,Clay,32,A,20070520,292,102886
2007-306,Poertschach,Clay,32,A,20070520,291,103254
2007-306,Poertschach,Clay,32,A,20070520,290,103780
2007-306,Poertschach,Clay,32,A,20070520,289,104025
2007-306,Poertschach,Clay,32,A,20070520,288,102904
2007-306,Poertschach,Clay,32,A,20070520,287,102984
2007-306,Poertschach,Clay,32,A,20070520,286,102905
2007-308,Munich,Clay,32,A,20070430,300,104259
2007-308,Munich,Clay,32,A,20070430,299,104225
2007-308,Munich,Clay,32,A,20070430,298,104259
2007-308,Munich,Clay,32,A,20070430,297,102405
2007-308,Munich,Clay,32,A,20070430,296,104225
2007-308,Munich,Clay,32,A,20070430,295,104259
2007-308,Munich,Clay,32,A,20070430,294,102905
2007-308,Munich,Clay,32,A,20070430,293,104676
2007-308,Munich,Clay,32,A,20070430,292,102306
2007-308,Munich,Clay,32,A,20070430,291,104259
2007-308,Munich,Clay,32,A,20070430,290,104225
2007-308,Munich,Clay,32,A,20070430,289,104571
2007-308,Munich,Clay,32,A,20070430,288,102405
2007-308,Munich,Clay,32,A,20070430,287,103096
2007-308,Munich,Clay,32,A,20070430,286,102905
2007-311,Queen's Club,Grass,56,A,20070611,300,101956
2007-311,Queen's Club,Grass,56,A,20070611,299,103184
2007-311,Queen's Club,Grass,56,A,20070611,298,101956
2007-311,Queen's Club,Grass,56,A,20070611,297,103184
2007-311,Queen's Club,Grass,56,A,20070611,296,102035
2007-311,Queen's Club,Grass,56,A,20070611,295,103080
2007-311,Queen's Club,Grass,56,A,20070611,294,101956
2007-311,Queen's Club,Grass,56,A,20070611,293,103184
2007-311,Queen's Club,Grass,56,A,20070611,292,102035
2007-311,Queen's Club,Grass,56,A,20070611,291,103080
2007-311,Queen's Club,Grass,56,A,20070611,290,101956
2007-311,Queen's Club,Grass,56,A,20070611,289,103711
2007-311,Queen's Club,Grass,56,A,20070611,288,103780
2007-311,Queen's Club,Grass,56,A,20070611,287,102450
2007-311,Queen's Club,Grass,56,A,20070611,286,102925
2007-311,Queen's Club,Grass,56,A,20070611,285,103898
2007-311,Queen's Club,Grass,56,A,20070611,284,102405
2007-311,Queen's Club,Grass,56,A,20070611,283,104372
2007-311,Queen's Club,Grass,56,A,20070611,282,103780
2007-311,Queen's Club,Grass,56,A,20070611,281,102979
2007-311,Queen's Club,Grass,56,A,20070611,280,105223
2007-311,Queen's Club,Grass,56,A,20070611,279,102965
2007-311,Queen's Club,Grass,56,A,20070611,278,102450
2007-314,Gstaad,Clay,32,A,20070709,300,102886
2007-314,Gstaad,Clay,32,A,20070709,299,102886
2007-314,Gstaad,Clay,32,A,20070709,298,102967
2007-314,Gstaad,Clay,32,A,20070709,297,102886
2007-314,Gstaad,Clay,32,A,20070709,296,103115
2007-314,Gstaad,Clay,32,A,20070709,295,102967
2007-314,Gstaad,Clay,32,A,20070709,294,102839
2007-314,Gstaad,Clay,32,A,20070709,293,102886
2007-314,Gstaad,Clay,32,A,20070709,292,102967
2007-314,Gstaad,Clay,32,A,20070709,291,103115
2007-314,Gstaad,Clay,32,A,20070709,290,102905
2007-314,Gstaad,Clay,32,A,20070709,289,102381
2007-314,Gstaad,Clay,32,A,20070709,288,103356
2007-314,Gstaad,Clay,32,A,20070709,287,102839
2007-314,Gstaad,Clay,32,A,20070709,286,103373
2007-315,Newport,Grass,32,A,20070709,300,103459
2007-315,Newport,Grass,32,A,20070709,299,103459
2007-315,Newport,Grass,32,A,20070709,298,103516
2007-315,Newport,Grass,32,A,20070709,297,103516
2007-315,Newport,Grass,32,A,20070709,296,103459
2007-315,Newport,Grass,32,A,20070709,295,103822
2007-315,Newport,Grass,32,A,20070709,294,103920
2007-315,Newport,Grass,32,A,20070709,293,103325
2007-315,Newport,Grass,32,A,20070709,292,103459
2007-315,Newport,Grass,32,A,20070709,291,103920
2007-315,Newport,Grass,32,A,20070709,290,103780
2007-315,Newport,Grass,32,A,20070709,289,102965
2007-315,Newport,Grass,32,A,20070709,288,103888
2007-315,Newport,Grass,32,A,20070709,287,103516
2007-315,Newport,Grass,32,A,20070709,286,103822
2007-316,Bastad,Clay,32,A,20070709,300,102388
2007-316,Bastad,Clay,32,A,20070709,299,102388
2007-316,Bastad,Clay,32,A,20070709,298,102984
2007-316,Bastad,Clay,32,A,20070709,297,102388
2007-316,Bastad,Clay,32,A,20070709,296,102984
2007-316,Bastad,Clay,32,A,20070709,295,104198
2007-316,Bastad,Clay,32,A,20070709,294,102035
2007-316,Bastad,Clay,32,A,20070709,293,102388
2007-316,Bastad,Clay,32,A,20070709,292,102984
2007-316,Bastad,Clay,32,A,20070709,291,102963
2007-316,Bastad,Clay,32,A,20070709,290,102035
2007-316,Bastad,Clay,32,A,20070709,289,102494
