tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id
2005-1536,Madrid Masters,Hard,48,M,20051017,300,101956
2005-1536,Madrid Masters,Hard,48,M,20051017,299,101956
2005-1536,Madrid Masters,Hard,48,M,20051017,298,102233
2005-1536,Madrid Masters,Hard,48,M,20051017,297,102286
2005-1536,Madrid Masters,Hard,48,M,20051017,296,101956
2005-1536,Madrid Masters,Hard,48,M,20051017,295,103566
2005-1536,Madrid Masters,Hard,48,M,20051017,294,102233
2005-1536,Madrid Masters,Hard,48,M,20051017,293,102405
2005-1536,Madrid Masters,Hard,48,M,20051017,292,102286
2005-1536,Madrid Masters,Hard,48,M,20051017,291,101956
2005-1536,Madrid Masters,Hard,48,M,20051017,290,103566
2005-1536,Madrid Masters,Hard,48,M,20051017,289,101885
2005-1536,Madrid Masters,Hard,48,M,20051017,288,103484
2005-1536,Madrid Masters,Hard,48,M,20051017,287,103970
2005-1536,Madrid Masters,Hard,48,M,20051017,286,102233
2005-1720,Bangkok,Hard,32,A,20050926,300,103080
2005-1720,Bangkok,Hard,32,A,20050926,299,103080
2005-1720,Bangkok,Hard,32,A,20050926,298,102968
2005-1720,Bangkok,Hard,32,A,20050926,297,103080
2005-1720,Bangkok,Hard,32,A,20050926,296,102968
2005-1720,Bangkok,Hard,32,A,20050926,295,102388
2005-1720,Bangkok,Hard,32,A,20050926,294,102405
2005-1720,Bangkok,Hard,32,A,20050926,293,103080
2005-1720,Bangkok,Hard,32,A,20050926,292,102968
2005-1720,Bangkok,Hard,32,A,20050926,291,102388
2005-1720,Bangkok,Hard,32,A,20050926,290,102979
2005-1720,Bangkok,Hard,32,A,20050926,289,102567
2005-1720,Bangkok,Hard,32,A,20050926,288,102405
2005-1720,Bangkok,Hard,32,A,20050926,287,102501
2005-1720,Bangkok,Hard,32,A,20050926,286,103387
2005-301,Auckland,Hard,32,A,20050110,300,103254
2005-301,Auckland,Hard,32,A,20050110,299,103254
2005-301,Auckland,Hard,32,A,20050110,298,102388
2005-301,Auckland,Hard,32,A,20050110,297,103602
2005-301,Auckland,Hard,32,A,20050110,296,103254
2005-301,Auckland,Hard,32,A,20050110,295,102984
2005-301,Auckland,Hard,32,A,20050110,294,102388
2005-301,Auckland,Hard,32,A,20050110,293,102477
2005-301,Auckland,Hard,32,A,20050110,292,101327
2005-301,Auckland,Hard,32,A,20050110,291,103219
2005-301,Auckland,Hard,32,A,20050110,290,102984
2005-301,Auckland,Hard,32,A,20050110,289,103254
2005-301,Auckland,Hard,32,A,20050110,288,102388
2005-301,Auckland,Hard,32,A,20050110,287,103428
2005-301,Auckland,Hard,32,A,20050110,286,103602
2005-306,St. Poelten,Clay,32,A,20050516,300,102463
2005-306,St. Poelten,Clay,32,A,20050516,299,102463
2005-306,St. Poelten,Clay,32,A,20050516,298,102093
2005-306,St. Poelten,Clay,32,A,20050516,297,102664
2005-306,St. Poelten,Clay,32,A,20050516,296,102463
2005-306,St. Poelten,Clay,32,A,20050516,295,102093
2005-306,St. Poelten,Clay,32,A,20050516,294,102382
2005-306,St. Poelten,Clay,32,A,20050516,293,101327
2005-306,St. Poelten,Clay,32,A,20050516,292,102463
2005-306,St. Poelten,Clay,32,A,20050516,291,102093
2005-306,St. Poelten,Clay,32,A,20050516,290,102382
2005-306,St. Poelten,Clay,32,A,20050516,289,104068
2005-306,St. Poelten,Clay,32,A,20050516,288,101097
2005-306,St. Poelten,Clay,32,A,20050516,287,103219
2005-306,St. Poelten,Clay,32,A,20050516,286,102664
2005-308,Munich,Clay,32,A,20050425,300,104339
2005-308,Munich,Clay,32,A,20050425,299,104339
2005-308,Munich,Clay,32,A,20050425,298,104252
2005-308,Munich,Clay,32,A,20050425,297,102318
2005-308,Munich,Clay,32,A,20050425,296,104252
2005-308,Munich,Clay,32,A,20050425,295,104339
2005-308,Munich,Clay,32,A,20050425,294,103813
2005-308,Munich,Clay,32,A,20050425,293,101327
2005-308,Munich,Clay,32,A,20050425,292,103813
2005-308,Munich,Clay,32,A,20050425,291,104339
2005-308,Munich,Clay,32,A,20050425,290,103254
2005-308,Munich,Clay,32,A,20050425,289,101885
2005-308,Munich,Clay,32,A,20050425,288,104252
2005-308,Munich,Clay,32,A,20050425,287,103219
2005-308,Munich,Clay,32,A,20050425,286,102318
2005-311,Queen's Club,Grass,56,A,20050606,300,103184
2005-311,Queen's Club,Grass,56,A,20050606,299,102035
2005-311,Queen's Club,Grass,56,A,20050606,298,103184
2005-311,Queen's Club,Grass,56,A,20050606,297,102035
2005-311,Queen's Club,Grass,56,A,20050606,296,103184
2005-311,Queen's Club,Grass,56,A,20050606,295,102388
2005-311,Queen's Club,Grass,56,A,20050606,294,102886
2005-311,Queen's Club,Grass,56,A,20050606,293,102035
2005-311,Queen's Club,Grass,56,A,20050606,292,103184
2005-311,Queen's Club,Grass,56,A,20050606,291,103898
2005-311,Queen's Club,Grass,56,A,20050606,290,102563
2005-311,Queen's Club,Grass,56,A,20050606,289,102388
2005-311,Queen's Club,Grass,56,A,20050606,288,102886
2005-311,Queen's Club,Grass,56,A,20050606,287,102477
2005-311,Queen's Club,Grass,56,A,20050606,286,103096
2005-311,Queen's Club,Grass,56,A,20050606,285,104339
2005-311,Queen's Club,Grass,56,A,20050606,284,103898
2005-311,Queen's Club,Grass,56,A,20050606,283,104607
2005-311,Queen's Club,Grass,56,A,20050606,282,103096
2005-311,Queen's Club,Grass,56,A,20050606,281,103602
2005-311,Queen's Club,Grass,56,A,20050606,280,103720
2005-311,Queen's Club,Grass,56,A,20050606,279,102563
2005-311,Queen's Club,Grass,56,A,20050606,278,103598
2005-314,Gstaad,Clay,32,A,20050704,300,102886
2005-314,Gstaad,Clay,32,A,20050704,299,102886
2005-314,Gstaad,Clay,32,A,20050704,298,102306
2005-314,Gstaad,Clay,32,A,20050704,297,102306
2005-314,Gstaad,Clay,32,A,20050704,296,102886
2005-314,Gstaad,Clay,32,A,20050704,295,104259
2005-314,Gstaad,Clay,32,A,20050704,294,101826
2005-314,Gstaad,Clay,32,A,20050704,293,102093
2005-314,Gstaad,Clay,32,A,20050704,292,102886
2005-314,Gstaad,Clay,32,A,20050704,291,102730
2005-314,Gstaad,Clay,32,A,20050704,290,102398
2005-314,Gstaad,Clay,32,A,20050704,289,102306
2005-314,Gstaad,Clay,32,A,20050704,288,104259
2005-314,Gstaad,Clay,32,A,20050704,287,103344
2005-314,Gstaad,Clay,32,A,20050704,286,101826
2005-315,Newport,Grass,32,A,20050704,300,103459
2005-315,Newport,Grass,32,A,20050704,299,103219
2005-315,Newport,Grass,32,A,20050704,298,103459
2005-315,Newport,Grass,32,A,20050704,297,103219
2005-315,Newport,Grass,32,A,20050704,296,103459
2005-315,Newport,Grass,32,A,20050704,295,103110
2005-315,Newport,Grass,32,A,20050704,294,104117
2005-315,Newport,Grass,32,A,20050704,293,103219
2005-315,Newport,Grass,32,A,20050704,292,103459
2005-315,Newport,Grass,32,A,20050704,291,103110
2005-315,Newport,Grass,32,A,20050704,290,104117
2005-315,Newport,Grass,32,A,20050704,289,102979
2005-315,Newport,Grass,32,A,20050704,288,104433
2005-315,Newport,Grass,32,A,20050704,287,104025
2005-315,Newport,Grass,32,A,20050704,286,102344
2005-316,Bastad,Clay,32,A,20050704,300,102035
2005-316,Bastad,Clay,32,A,20050704,299,102035
2005-316,Bastad,Clay,32,A,20050704,298,104076
2005-316,Bastad,Clay,32,A,20050704,297,102388
2005-316,Bastad,Clay,32,A,20050704,296,104076
2005-316,Bastad,Clay,32,A,20050704,295,102035
2005-316,Bastad,Clay,32,A,20050704,294,104338
2005-316,Bastad,Clay,32,A,20050704,293,102388
2005-316,Bastad,Clay,32,A,20050704,292,103813
2005-316,Bastad,Clay,32,A,20050704,291,104076
2005-316,Bastad,Clay,32,A,20050704,290,102382
2005-316,Bastad,Clay,32,A,20050704,289,104607
2005-316,Bastad,Clay,32,A,20050704,288,102035
2005-316,Bastad,Clay,32,A,20050704,287,104338
2005-316,Bastad,Clay,32,A,20050704,286,103171
2005-317,Amersfoort,Clay,32,A,20050718,300,102984
2005-317,Amersfoort,Clay,32,A,20050718,299,103602
2005-317,Amersfoort,Clay,32,A,20050718,298,102984
2005-317,Amersfoort,Clay,32,A,20050718,297,103602
2005-317,Amersfoort,Clay,32,A,20050718,296,102881
2005-317,Amersfoort,Clay,32,A,20050718,295,103003
2005-317,Amersfoort,Clay,32,A,20050718,294,102984
2005-317,Amersfoort,Clay,32,A,20050718,293,103602
2005-317,Amersfoort,Clay,32,A,20050718,292,103586
2005-317,Amersfoort,Clay,32,A,20050718,291,103003
2005-317,Amersfoort,Clay,32,A,20050718,290,102984
2005-317,Amersfoort,Clay,32,A,20050718,289,102463
2005-317,Amersfoort,Clay,32,A,20050718,288,103110
2005-317,Amersfoort,Clay,32,A,20050718,287,101826
2005-317,Amersfoort,Clay,32,A,20050718,286,102881
2005-319,Kitzbuhel,Clay,48,A,20050725,300,102904
2005-319,Kitzbuhel,Clay,48,A,20050725,299,102904
